% Model:              heat_case3.mph
% Version:            COMSOL 6.0.0.354
% Date:               Mar 29 2023, 20:11
% Dimension:          2
% Nodes:              13312
% Expressions:        31
% Description:        因变量 u
% Length unit:        m
% X                       Y                        u (K) @ t=0              u (K) @ t=0.1            u (K) @ t=0.2            u (K) @ t=0.3            u (K) @ t=0.4            u (K) @ t=0.5            u (K) @ t=0.6            u (K) @ t=0.7            u (K) @ t=0.8            u (K) @ t=0.9            u (K) @ t=1              u (K) @ t=1.1            u (K) @ t=1.2            u (K) @ t=1.3            u (K) @ t=1.4            u (K) @ t=1.5            u (K) @ t=1.6            u (K) @ t=1.7            u (K) @ t=1.8            u (K) @ t=1.9            u (K) @ t=2              u (K) @ t=2.1            u (K) @ t=2.2            u (K) @ t=2.3            u (K) @ t=2.4            u (K) @ t=2.5            u (K) @ t=2.6            u (K) @ t=2.7            u (K) @ t=2.8            u (K) @ t=2.9            u (K) @ t=3
-4.775935956028306        -11.805933020000333      5.417214442749269E-6     0.015687299325470933     0.025588956919565992     0.03870169853308957      0.05944726313179011      0.08711100128878467      0.119831516636721        0.15567725019119275      0.1927369708963572       0.23016024285954242      0.2668651976179242       0.30171537250758146      0.3347627939037818       0.3661888848817835       0.3960143885879075       0.4242710550831807       0.4510526303876256       0.4763483514594434       0.5003022895886184       0.5228646991046296       0.544200163671411        0.5643319781782626       0.5833247229124997       0.6012814679096775       0.6182600308003271       0.6343325533818042       0.649570532422599        0.6640462615906615       0.6778269451275906       0.6909236753461526       0.7034168679153349
-4.65671641791039         -12                      2.3378837502917645E-5    0.027601438535259124     0.036432479144217336     0.04716291330271119      0.06438518402098292      0.08775556250089746      0.1156905835118205       0.1464575944482108       0.17833558770924843      0.2105569053803892       0.242145968297765        0.2720901559147104       0.30044186136882783      0.32736857013454324      0.3528987997255337       0.3770595076237413       0.39994322014050426      0.42153704295589706      0.4419732952556059       0.4612059761159211       0.479381534540747        0.4965206986707293       0.5126808173997549       0.5279521038640345       0.5423861327032322       0.5560464866354532       0.5689936138145144       0.5812918349846297       0.5929998180531387       0.6041250892874408       0.6147383577789279
-7.806182492504747        -9.720112921115962       5.460842381862254E-6     0.01568628906164424      0.024391561583294568     0.030383093271386972     0.03561224142475896      0.041188509046995704     0.047900286994811435     0.056141931589350054     0.06614534470955145      0.07764298238063015      0.0904750701065209       0.10427165673872053      0.11896245148971385      0.13430501350095003      0.14991475955930436      0.16583342626641853      0.18169590154782697      0.1976090445960166       0.21329415865547754      0.22885936216979683      0.24416510636086344      0.2591916397341469       0.2738898241280538       0.28824517476927153      0.3022024648886672       0.31572877831473983      0.3288999283921274       0.3416573988294012       0.35399278756453745      0.36597679134130817      0.37758238446184095
-8                        -9.599999999999998       2.3426027416062017E-5    0.027594908798395195     0.03564657890511221      0.04092235329262154      0.04537601895343953      0.04999368358049152      0.055505238824872564     0.062292103236493306     0.07059253237417112      0.08018338285226999      0.09094111600637826      0.10255688081376073      0.11496754935406796      0.12795656601926444      0.1411842916314898       0.15468896569657764      0.16815115119136678      0.1816651272721664       0.19499048830594454      0.20822059275696372      0.2212364907987022       0.23402134647688108      0.24653327074363265      0.25875986211218255      0.27065405056403624      0.28218776190067174      0.29342557178983103      0.3043175918304474       0.31485656515119914      0.3251018061512015       0.3350303839032971
-4.537028069243348        -11.805946106951268      5.435160783861203E-6     0.015695296093564775     0.026002862718648437     0.04073163976955943      0.064081843478073        0.09472534201616432      0.13040173457860096      0.16898045480803828      0.20841663067777402      0.24790767484255535      0.28638027269416216      0.32273025114802584      0.3570161259584655       0.38947324348668105      0.42019326974349375      0.4491959963689353       0.4766332199691588       0.502477350110928        0.5269174761418732       0.5498866772858246       0.5715764307369291       0.592013837848592        0.6112733230389632       0.6294656050219518       0.6466587313003817       0.6629330148750839       0.6783537437348778       0.6930047684858655       0.7069579870836892       0.7202159912563291       0.7328669969547877
-4.4179104477611375       -12                      2.3390398029305073E-5    0.027604084348809916     0.03664296207633508      0.048367596541107755     0.06732882555154311      0.09275458633906712      0.12276043219675063      0.15545681794540303      0.18901567547984144      0.2227022764040203       0.25554366310821436      0.2865471505453748       0.31577004469837144      0.34342039009047226      0.36957924661266         0.39426442423126923      0.417610827542744        0.4395931761830359       0.46037621148933433      0.47990155097853154      0.49833483207238255      0.5156994988072602       0.5320599172449745       0.5475116724804286       0.5621136453848143       0.575935204177316        0.5890320617462668       0.601476801427775        0.6133313340714849       0.6245967948978521       0.6353494042416646
-7.806248224182799        -9.48014560742197        5.46528603861665E-6      0.015689588575591832     0.024393023970958983     0.030382328190214716     0.0356494820637046       0.0413577100953661       0.04832031246381326      0.05692673781967116      0.06738979273425007      0.07940833849959832      0.09279207850150552      0.1071340285483308       0.12236396585585642      0.13823422406599398      0.1543473427354403       0.17075079332624035      0.1870766850927189       0.20343423408870945      0.21954933550711783      0.23552859212016788      0.2512387517153655       0.26666095400327033      0.2817483940649759       0.29648874696506367      0.31082914964434577      0.32473874671529424      0.3382926471738808       0.35143504655690844      0.3641587432317212       0.3765308717400378       0.38852672816420647
-8                        -9.36                    2.3431091512773708E-5    0.02759490119545378      0.03564573820558922      0.04092028634548593      0.04539466816304608      0.050089935456922335     0.055755235056068476     0.06277164334591072      0.07136711640425679      0.08129612077346333      0.09241529975719948      0.10439138826851334      0.11716118737171184      0.13050421893391778      0.1440717471069641       0.15790613731445138      0.17168615238677956      0.18550771823028603      0.19913392538074196      0.21265695967604079      0.2259623849100781       0.23903400397866179      0.2518315835690646       0.26434405216129137      0.2765260527095568       0.2883508995606376       0.29988220308217073      0.311072017625992        0.32191377432583235      0.332463791108904        0.34270069255491115
-4.29818226078719         -11.806005583259797      5.449752164442403E-6     0.0157049403683796       0.026340056896589654     0.04227540729842973      0.06748214732884862      0.1001923804975808       0.13787952213478274      0.17828967635794576      0.21929922795748547      0.26014398631628327      0.2997636767964633       0.3370837661854766       0.3721668637810788       0.4052844811479206       0.43657721078581885      0.46605682403057286      0.4939156633158301       0.5201144454060745       0.5448739655063938       0.5681151819733864       0.5900481431998505       0.6107025790747719       0.6301596683043869       0.6485348465408666       0.6659032735379097       0.6823506885104927       0.6979370665674515       0.7127542130245823       0.7268768861033532       0.7403010449501021       0.7531200008512339
-4.179104477611885        -12                      2.3397080204077507E-5    0.02760600132634533      0.03678382004409968      0.049135882521532705     0.06915591978364087      0.09580622197350912      0.12702673438427248      0.16084117986299815      0.19536425842111818      0.22988363293001093      0.26343150075852134      0.2950309870330306       0.3247422274632998       0.3527972194833728       0.37930877403858504      0.4042894405016681       0.4279003143647108       0.45010852598108314      0.4710991397975281       0.49080599388773766      0.5094064776975917       0.5269256986247868       0.5434322822744487       0.559024608805664        0.5737660759422291       0.587729403230834        0.6009664745064066       0.6135549150370895       0.6255582736309637       0.6369730027930746       0.6478784490050831
-7.806239373034443        -9.240219205095748       5.4658511121016085E-6    0.01568914014000314      0.02439258972506003      0.030388163518072775     0.03569222202437769      0.04149444106366728      0.04861886665489404      0.05745040255477021      0.06818999170922808      0.08051839125556338      0.09422851510562597      0.10889371540353408      0.1244440896461435       0.1406301070734133       0.15704866290322864      0.17375049742103457      0.19036814656058423      0.20701167340218504      0.2234115255090885       0.2396726929469771       0.25566650969801735      0.2713747645948896       0.28675230419055114      0.3017877541395632       0.31643002599969466      0.33064951005070053      0.34451945957291447      0.35798604598405187      0.371042459104296        0.38375216923571553      0.3960918188171687
